"","Pop","Year","Sex","Cause","Age","Count"
"7634","USA",2018,1,5,85,1965.39262790237
"7635","USA",2018,1,5,86,2082.7915224507
"7636","USA",2018,1,5,87,2173.7553599997
"7637","USA",2018,1,5,88,2229.16710767913
"7638","USA",2018,1,5,89,2233.95922266194
"7639","USA",2018,1,5,90,2180.82016078649
"7640","USA",2018,1,5,91,2062.37332315722
"7641","USA",2018,1,5,92,1882.85122310633
"7642","USA",2018,1,5,93,1654.55299148222
"7643","USA",2018,1,5,94,1396.69691435301
"7644","USA",2018,1,5,95,1132.11449738108
"7645","USA",2018,1,5,96,880.87366572336
"7646","USA",2018,1,5,97,660.235368389115
"7647","USA",2018,1,5,98,478.017665319072
"7648","USA",2018,1,5,99,336.564821179652
"7649","USA",2018,1,5,100,231.765880522478
"7650","USA",2018,1,5,101,157.084546830863
"7651","USA",2018,1,5,102,105.402868241441
"7652","USA",2018,1,5,103,70.2226424409623
"7653","USA",2018,1,5,104,46.589055047719
"7654","USA",2018,1,5,105,30.8173895441313
"7655","USA",2018,1,5,106,20.3509863656727
"7656","USA",2018,1,5,107,13.4234456753214
"7657","USA",2018,1,5,108,8.84875880880337
"7658","USA",2018,1,5,109,5.83073138585994
"7659","USA",2018,1,5,110,3.84142076334235
"7660","USA",2018,1,6,0,61.9109141160855
"7661","USA",2018,1,6,1,55.8622076293889
"7662","USA",2018,1,6,2,50.6195873290302
"7663","USA",2018,1,6,3,46.1789604460362
"7664","USA",2018,1,6,4,42.5314779970467
"7665","USA",2018,1,6,5,39.633411595476
"7666","USA",2018,1,6,6,37.4256952866357
"7667","USA",2018,1,6,7,35.8592823618041
"7668","USA",2018,1,6,8,34.8738728080744
"7669","USA",2018,1,6,9,34.4347437076968
"7670","USA",2018,1,6,10,34.4972904562655
"7671","USA",2018,1,6,11,35.0396084918355
"7672","USA",2018,1,6,12,36.0361260818867
"7673","USA",2018,1,6,13,37.4705910331531
"7674","USA",2018,1,6,14,39.3221756659896
"7675","USA",2018,1,6,15,41.5585606830192
"7676","USA",2018,1,6,16,44.1500375645771
"7677","USA",2018,1,6,17,47.0317730381159
"7678","USA",2018,1,6,18,50.1681314970092
"7679","USA",2018,1,6,19,53.4806039643832
"7680","USA",2018,1,6,20,56.9269767399034
"7681","USA",2018,1,6,21,60.4274978947838
"7682","USA",2018,1,6,22,63.933338079031
"7683","USA",2018,1,6,23,67.3677242011095
"7684","USA",2018,1,6,24,70.6836784650893
"7685","USA",2018,1,6,25,73.8213764175834
"7686","USA",2018,1,6,26,76.7512676354711
"7687","USA",2018,1,6,27,79.4545102175344
"7688","USA",2018,1,6,28,81.934006079527
"7689","USA",2018,1,6,29,84.2343866460754
"7690","USA",2018,1,6,30,86.3952135482453
"7691","USA",2018,1,6,31,88.5292883914428
"7692","USA",2018,1,6,32,90.6827521367959
"7693","USA",2018,1,6,33,92.9659421268832
"7694","USA",2018,1,6,34,95.4146055339258
"7695","USA",2018,1,6,35,98.1008056227552
"7696","USA",2018,1,6,36,101.062729643719
"7697","USA",2018,1,6,37,104.373402233684
"7698","USA",2018,1,6,38,108.102506828948
"7699","USA",2018,1,6,39,112.404061695757
"7700","USA",2018,1,6,40,117.39669239157
"7701","USA",2018,1,6,41,123.334264156691
"7702","USA",2018,1,6,42,130.369027185445
"7703","USA",2018,1,6,43,138.72079306895
"7704","USA",2018,1,6,44,148.554154904086
"7705","USA",2018,1,6,45,159.944359455218
"7706","USA",2018,1,6,46,173.055385507643
"7707","USA",2018,1,6,47,187.872485982149
"7708","USA",2018,1,6,48,204.578993875195
"7709","USA",2018,1,6,49,223.288203133026
"7710","USA",2018,1,6,50,244.255402278631
"7711","USA",2018,1,6,51,267.798914905907
"7712","USA",2018,1,6,52,294.243379811447
"7713","USA",2018,1,6,53,323.788541099345
"7714","USA",2018,1,6,54,356.690552035824
"7715","USA",2018,1,6,55,392.653493662302
"7716","USA",2018,1,6,56,431.683522811406
"7717","USA",2018,1,6,57,473.132814636535
"7718","USA",2018,1,6,58,516.794496496735
"7719","USA",2018,1,6,59,562.434405024043
"7720","USA",2018,1,6,60,609.967161845064
"7721","USA",2018,1,6,61,660.070541738859
"7722","USA",2018,1,6,62,713.048897523369
"7723","USA",2018,1,6,63,770.108660787941
"7724","USA",2018,1,6,64,831.952927803891
"7725","USA",2018,1,6,65,900.247721065999
"7726","USA",2018,1,6,66,976.145680972276
"7727","USA",2018,1,6,67,1061.38842944721
"7728","USA",2018,1,6,68,1157.44701268806
"7729","USA",2018,1,6,69,1265.26483672985
"7730","USA",2018,1,6,70,1386.11726150405
"7731","USA",2018,1,6,71,1519.37813418929
"7732","USA",2018,1,6,72,1665.42039118458
"7733","USA",2018,1,6,73,1822.45306460612
"7734","USA",2018,1,6,74,1989.73387639509
"7735","USA",2018,1,6,75,2164.20762392346
"7736","USA",2018,1,6,76,2343.84648588458
"7737","USA",2018,1,6,77,2525.33474828049
"7738","USA",2018,1,6,78,2706.06436233321
"7739","USA",2018,1,6,79,2884.53158603975
"7740","USA",2018,1,6,80,3058.97124731108
"7741","USA",2018,1,6,81,3229.05621090378
"7742","USA",2018,1,6,82,3393.54751394661
"7743","USA",2018,1,6,83,3545.34548750331
"7744","USA",2018,1,6,84,3679.10420535267
"7745","USA",2018,1,6,85,3777.58395035116
"7746","USA",2018,1,6,86,3829.97143890433
"7747","USA",2018,1,6,87,3817.13374949729
"7748","USA",2018,1,6,88,3730.55308166947
"7749","USA",2018,1,6,89,3561.3483455871
"7750","USA",2018,1,6,90,3313.40456973367
"7751","USA",2018,1,6,91,2994.66070513227
"7752","USA",2018,1,6,92,2623.94465958535
"7753","USA",2018,1,6,93,2223.40453798529
"7754","USA",2018,1,6,94,1818.92944517137
"7755","USA",2018,1,6,95,1434.42716301724
"7756","USA",2018,1,6,96,1089.25187048247
"7757","USA",2018,1,6,97,798.546877236093
"7758","USA",2018,1,6,98,566.352200272685
"7759","USA",2018,1,6,99,391.083522701479
"7760","USA",2018,1,6,100,264.368354372053
"7761","USA",2018,1,6,101,176.030595554689
"7762","USA",2018,1,6,102,116.111995821872
"7763","USA",2018,1,6,103,76.0827413355852
"7764","USA",2018,1,6,104,49.6627113309514
"7765","USA",2018,1,6,105,32.3291284944241
"7766","USA",2018,1,6,106,21.0138926618159
"7767","USA",2018,1,6,107,13.6445399779534
"7768","USA",2018,1,6,108,8.85478232075923
"7769","USA",2018,1,6,109,5.74430105183356
"7770","USA",2018,1,6,110,3.72590119116688
"7771","USA",2018,1,7,0,39.7648764963685
"7772","USA",2018,1,7,1,35.081351957112
"7773","USA",2018,1,7,2,31.1085441965388
"7774","USA",2018,1,7,3,27.8104968869154
"7775","USA",2018,1,7,4,25.1554897811426
"7776","USA",2018,1,7,5,23.0871560084874
"7777","USA",2018,1,7,6,21.5497457871115
"7778","USA",2018,1,7,7,20.497755299593
"7779","USA",2018,1,7,8,19.8902094442027
"7780","USA",2018,1,7,9,19.7095533595818
"7781","USA",2018,1,7,10,19.9446477027213
"7782","USA",2018,1,7,11,20.6108483842518
"7783","USA",2018,1,7,12,21.7340268056571
"7784","USA",2018,1,7,13,23.3660297446455
"7785","USA",2018,1,7,14,25.5723915117774
"7786","USA",2018,1,7,15,28.4395478356409
"7787","USA",2018,1,7,16,32.076052076308
"7788","USA",2018,1,7,17,36.5973620741805
"7789","USA",2018,1,7,18,42.1600510535014
"7790","USA",2018,1,7,19,48.9094797943214
"7791","USA",2018,1,7,20,57.0374385058037
"7792","USA",2018,1,7,21,66.6908251788096
"7793","USA",2018,1,7,22,78.0736544807152
"7794","USA",2018,1,7,23,91.308549680437
"7795","USA",2018,1,7,24,106.588385234989
"7796","USA",2018,1,7,25,124.012297981463
"7797","USA",2018,1,7,26,143.751438474415
"7798","USA",2018,1,7,27,165.90735676906
"7799","USA",2018,1,7,28,190.639224934021
"7800","USA",2018,1,7,29,218.091933311438
"7801","USA",2018,1,7,30,248.47142922963
"7802","USA",2018,1,7,31,282.101167025848
"7803","USA",2018,1,7,32,319.236209380929
"7804","USA",2018,1,7,33,360.230255749379
"7805","USA",2018,1,7,34,405.288101828924
"7806","USA",2018,1,7,35,454.495508695237
"7807","USA",2018,1,7,36,507.967684006463
"7808","USA",2018,1,7,37,565.702965774206
"7809","USA",2018,1,7,38,628.035263787588
"7810","USA",2018,1,7,39,696.01429048442
"7811","USA",2018,1,7,40,770.778504468203
"7812","USA",2018,1,7,41,855.430881239602
"7813","USA",2018,1,7,42,952.054761364684
"7814","USA",2018,1,7,43,1064.11901657244
"7815","USA",2018,1,7,44,1194.1323307101
"7816","USA",2018,1,7,45,1343.4569079505
"7817","USA",2018,1,7,46,1514.14620442023
"7818","USA",2018,1,7,47,1705.20831194744
"7819","USA",2018,1,7,48,1918.04653191914
"7820","USA",2018,1,7,49,2153.14651767317
"7821","USA",2018,1,7,50,2412.52144502533
"7822","USA",2018,1,7,51,2700.6537629246
"7823","USA",2018,1,7,52,3020.60535042521
"7824","USA",2018,1,7,53,3374.55743975556
"7825","USA",2018,1,7,54,3763.61177464952
"7826","USA",2018,1,7,55,4179.04086869489
"7827","USA",2018,1,7,56,4615.53095161784
"7828","USA",2018,1,7,57,5054.2644239988
"7829","USA",2018,1,7,58,5483.82757136707
"7830","USA",2018,1,7,59,5888.86163740887
"7831","USA",2018,1,7,60,6258.64660485749
"7832","USA",2018,1,7,61,6590.16228800913
"7833","USA",2018,1,7,62,6878.09749663273
"7834","USA",2018,1,7,63,7128.06288037978
"7835","USA",2018,1,7,64,7339.7104651864
"7836","USA",2018,1,7,65,7525.31989868184
"7837","USA",2018,1,7,66,7687.74726154296
"7838","USA",2018,1,7,67,7837.92785231881
"7839","USA",2018,1,7,68,7978.42058168696
"7840","USA",2018,1,7,69,8110.54356931423
"7841","USA",2018,1,7,70,8233.87706356026
"7842","USA",2018,1,7,71,8342.36457064586
"7843","USA",2018,1,7,72,8433.81909927881
"7844","USA",2018,1,7,73,8509.03510161374
"7845","USA",2018,1,7,74,8568.69792839681
"7846","USA",2018,1,7,75,8623.25393488124
"7847","USA",2018,1,7,76,8676.98542973459
"7848","USA",2018,1,7,77,8742.1359069119
"7849","USA",2018,1,7,78,8823.86653857775
"7850","USA",2018,1,7,79,8930.23825677513
"7851","USA",2018,1,7,80,9065.17222534243
"7852","USA",2018,1,7,81,9229.92458933196
"7853","USA",2018,1,7,82,9425.47933889927
"7854","USA",2018,1,7,83,9637.22628023912
"7855","USA",2018,1,7,84,9857.37743565213
"7856","USA",2018,1,7,85,10051.2091539567
"7857","USA",2018,1,7,86,10198.3781942923
"7858","USA",2018,1,7,87,10250.6313119001
"7859","USA",2018,1,7,88,10181.2646918109
"7860","USA",2018,1,7,89,9943.24916045497
"7861","USA",2018,1,7,90,9520.58293072477
"7862","USA",2018,1,7,91,8889.86560242923
"7863","USA",2018,1,7,92,8068.09717071825
"7864","USA",2018,1,7,93,7078.16378614765
"7865","USA",2018,1,7,94,5980.64062076802
"7866","USA",2018,1,7,95,4843.17491373683
"7867","USA",2018,1,7,96,3745.75106897904
"7868","USA",2018,1,7,97,2771.33733526551
"7869","USA",2018,1,7,98,1964.02273935216
"7870","USA",2018,1,7,99,1343.93899712374
"7871","USA",2018,1,7,100,893.987120370751
"7872","USA",2018,1,7,101,582.818202882614
"7873","USA",2018,1,7,102,375.180051931154
"7874","USA",2018,1,7,103,239.339306898185
"7875","USA",2018,1,7,104,151.853762071172
"7876","USA",2018,1,7,105,95.9620070217867
"7877","USA",2018,1,7,106,60.4949542474733
"7878","USA",2018,1,7,107,38.067176831406
"7879","USA",2018,1,7,108,23.9281608555713
"7880","USA",2018,1,7,109,15.0287935089078
"7881","USA",2018,1,7,110,9.43540843152034
"7882","USA",2018,1,8,0,12.7766932691927
"7883","USA",2018,1,8,1,11.8458970541464
"7884","USA",2018,1,8,2,11.0048284348727
"7885","USA",2018,1,8,3,10.2558290212561
"7886","USA",2018,1,8,4,9.60199462023248
"7887","USA",2018,1,8,5,9.04160282034538
"7888","USA",2018,1,8,6,8.57163353876543
"7889","USA",2018,1,8,7,8.18817112918033
"7890","USA",2018,1,8,8,7.88665537922853
"7891","USA",2018,1,8,9,7.66363971022539
"7892","USA",2018,1,8,10,7.51544511768158
"7893","USA",2018,1,8,11,7.44033171347664
"7894","USA",2018,1,8,12,7.43727456220833
"7895","USA",2018,1,8,13,7.50742205184593
"7896","USA",2018,1,8,14,7.65319272576776
"7897","USA",2018,1,8,15,7.87937917670701
"7898","USA",2018,1,8,16,8.19222109000399
"7899","USA",2018,1,8,17,8.60050537759521
"7900","USA",2018,1,8,18,9.11472742581038
"7901","USA",2018,1,8,19,9.7476826253452
"7902","USA",2018,1,8,20,10.5148565471785
"7903","USA",2018,1,8,21,11.4330188824458
"7904","USA",2018,1,8,22,12.5235062060155
"7905","USA",2018,1,8,23,13.8070673423264
"7906","USA",2018,1,8,24,15.3105577926395
"7907","USA",2018,1,8,25,17.0563729362706
"7908","USA",2018,1,8,26,19.076055139115
"7909","USA",2018,1,8,27,21.3919194954975
"7910","USA",2018,1,8,28,24.0407180307791
"7911","USA",2018,1,8,29,27.0492794127639
"7912","USA",2018,1,8,30,30.4608585212878
"7913","USA",2018,1,8,31,34.3118797533565
"7914","USA",2018,1,8,32,38.6540825896272
"7915","USA",2018,1,8,33,43.5369254697148
"7916","USA",2018,1,8,34,49.0256172544221
"7917","USA",2018,1,8,35,55.1930020217738
"7918","USA",2018,1,8,36,62.1240632686611
"7919","USA",2018,1,8,37,69.9204257199784
"7920","USA",2018,1,8,38,78.6885580909373
"7921","USA",2018,1,8,39,88.5439023131235
"7922","USA",2018,1,8,40,99.6105593489541
"7923","USA",2018,1,8,41,112.003174556424
"7924","USA",2018,1,8,42,125.856238732872
"7925","USA",2018,1,8,43,141.276050928894
"7926","USA",2018,1,8,44,158.395082057859
"7927","USA",2018,1,8,45,177.29161478369
"7928","USA",2018,1,8,46,198.083165524204
"7929","USA",2018,1,8,47,220.828586590368
"7930","USA",2018,1,8,48,245.636615918361
"7931","USA",2018,1,8,49,272.618764059387
"7932","USA",2018,1,8,50,301.90885835883
"7933","USA",2018,1,8,51,333.74025420423
"7934","USA",2018,1,8,52,368.297750009789
"7935","USA",2018,1,8,53,405.8599495822
"7936","USA",2018,1,8,54,446.646619191684
"7937","USA",2018,1,8,55,490.903682305953
"7938","USA",2018,1,8,56,538.81904734894
"7939","USA",2018,1,8,57,590.327950710439
"7940","USA",2018,1,8,58,645.378905299188
"7941","USA",2018,1,8,59,703.019223715599
"7942","USA",2018,1,8,60,762.62193706707
"7943","USA",2018,1,8,61,822.133676352174
"7944","USA",2018,1,8,62,880.386881444602
"7945","USA",2018,1,8,63,936.223178988995
"7946","USA",2018,1,8,64,988.876285948045
"7947","USA",2018,1,8,65,1039.69538199072
"7948","USA",2018,1,8,66,1088.94113411366
"7949","USA",2018,1,8,67,1139.0149386134
"7950","USA",2018,1,8,68,1190.65677327123
"7951","USA",2018,1,8,69,1244.82719631438
"7952","USA",2018,1,8,70,1301.84762422193
"7953","USA",2018,1,8,71,1360.85976407514
"7954","USA",2018,1,8,72,1421.48742351757
"7955","USA",2018,1,8,73,1482.31715212782
"7956","USA",2018,1,8,74,1542.60631161835
"7957","USA",2018,1,8,75,1600.73465281059
"7958","USA",2018,1,8,76,1655.79962724079
"7959","USA",2018,1,8,77,1707.22955534743
"7960","USA",2018,1,8,78,1754.63977964408
"7961","USA",2018,1,8,79,1799.86744247473
"7962","USA",2018,1,8,80,1843.70834826843
"7963","USA",2018,1,8,81,1888.875206427
"7964","USA",2018,1,8,82,1936.57106532206
"7965","USA",2018,1,8,83,1984.19758952519
"7966","USA",2018,1,8,84,2030.14133101828
"7967","USA",2018,1,8,85,2064.73637591699
"7968","USA",2018,1,8,86,2082.39890217043
"7969","USA",2018,1,8,87,2071.79290087034
"7970","USA",2018,1,8,88,2027.5321570897
"7971","USA",2018,1,8,89,1943.48632461841
"7972","USA",2018,1,8,90,1820.16194784534
"7973","USA",2018,1,8,91,1660.04555651507
"7974","USA",2018,1,8,92,1471.3475156722
"7975","USA",2018,1,8,93,1264.28031306184
"7976","USA",2018,1,8,94,1051.47241427844
"7977","USA",2018,1,8,95,845.18444300837
"7978","USA",2018,1,8,96,655.926487711228
"7979","USA",2018,1,8,97,492.616021567279
"7980","USA",2018,1,8,98,358.671630481329
"7981","USA",2018,1,8,99,254.643931299781
"7982","USA",2018,1,8,100,177.153088018599
"7983","USA",2018,1,8,101,121.456928144721
"7984","USA",2018,1,8,102,82.4971167082323
"7985","USA",2018,1,8,103,55.6634970839934
"7986","USA",2018,1,8,104,37.4106113222816
"7987","USA",2018,1,8,105,25.0728434827911
"7988","USA",2018,1,8,106,16.7777994532805
"7989","USA",2018,1,8,107,11.2147505742681
"7990","USA",2018,1,8,108,7.49213589686273
"7991","USA",2018,1,8,109,5.00334403902276
"7992","USA",2018,1,8,110,3.34081856796657
"7993","USA",2018,1,9,0,1.6616771278951
"7994","USA",2018,1,9,1,1.73381749983212
"7995","USA",2018,1,9,2,1.81067509309835
"7996","USA",2018,1,9,3,1.89357214135636
"7997","USA",2018,1,9,4,1.98440202206843
"7998","USA",2018,1,9,5,2.08506096234473
"7999","USA",2018,1,9,6,2.19774447145017
"8000","USA",2018,1,9,7,2.32486017071186
"8001","USA",2018,1,9,8,2.46902897841259
"8002","USA",2018,1,9,9,2.63330387670062
"8003","USA",2018,1,9,10,2.82090215040202
"8004","USA",2018,1,9,11,3.03566499384637
"8005","USA",2018,1,9,12,3.2816518410661
"8006","USA",2018,1,9,13,3.5636706794535
"8007","USA",2018,1,9,14,3.8867973079435
"8008","USA",2018,1,9,15,4.25681248283766
"8009","USA",2018,1,9,16,4.67998265296779
"8010","USA",2018,1,9,17,5.16301499130547
"8011","USA",2018,1,9,18,5.71364546913496
"8012","USA",2018,1,9,19,6.33970180144298
"8013","USA",2018,1,9,20,7.05031185622746
"8014","USA",2018,1,9,21,7.85401113327837
"8015","USA",2018,1,9,22,8.76134843443446
"8016","USA",2018,1,9,23,9.781644888654
"8017","USA",2018,1,9,24,10.9268429659905
"8018","USA",2018,1,9,25,12.2072030205319
"8019","USA",2018,1,9,26,13.6357041238797
"8020","USA",2018,1,9,27,15.2229948473157
"8021","USA",2018,1,9,28,16.9821382422596
"8022","USA",2018,1,9,29,18.922457392586
"8023","USA",2018,1,9,30,21.0556729439927
"8024","USA",2018,1,9,31,23.3878066749241
"8025","USA",2018,1,9,32,25.9268649825256
"8026","USA",2018,1,9,33,28.6719272960521
"8027","USA",2018,1,9,34,31.6239419793971
"8028","USA",2018,1,9,35,34.7703854390372
"8029","USA",2018,1,9,36,38.1048351654531
"8030","USA",2018,1,9,37,41.6102747623427
"8031","USA",2018,1,9,38,45.2810318743107
"8032","USA",2018,1,9,39,49.1226243406177
"8033","USA",2018,1,9,40,53.1431442505896
"8034","USA",2018,1,9,41,57.3930671349943
"8035","USA",2018,1,9,42,61.898014107345
"8036","USA",2018,1,9,43,66.7310949297374
"8037","USA",2018,1,9,44,71.9333040702418
"8038","USA",2018,1,9,45,77.5850302095517
"8039","USA",2018,1,9,46,83.7438969219779
"8040","USA",2018,1,9,47,90.5042855233414
"8041","USA",2018,1,9,48,97.9481276827579
"8042","USA",2018,1,9,49,106.204172711183
"8043","USA",2018,1,9,50,115.387327989774
"8044","USA",2018,1,9,51,125.65515176472
"8045","USA",2018,1,9,52,137.140213051008
"8046","USA",2018,1,9,53,149.901532943816
"8047","USA",2018,1,9,54,164.019888612006
"8048","USA",2018,1,9,55,179.278275733381
"8049","USA",2018,1,9,56,195.60604498116
"8050","USA",2018,1,9,57,212.514368307151
"8051","USA",2018,1,9,58,229.754050754738
"8052","USA",2018,1,9,59,246.789038150984
"8053","USA",2018,1,9,60,263.280492763093
"8054","USA",2018,1,9,61,278.803049466475
"8055","USA",2018,1,9,62,293.038948739294
"8056","USA",2018,1,9,63,305.766850841741
"8057","USA",2018,1,9,64,316.780690599267
"8058","USA",2018,1,9,65,326.167486202342
"8059","USA",2018,1,9,66,333.881155515337
"8060","USA",2018,1,9,67,340.247320596373
"8061","USA",2018,1,9,68,345.344168368472
"8062","USA",2018,1,9,69,349.602521935683
"8063","USA",2018,1,9,70,353.161618910768
"8064","USA",2018,1,9,71,356.451712106045
"8065","USA",2018,1,9,72,359.611064476456
"8066","USA",2018,1,9,73,362.808473568936
"8067","USA",2018,1,9,74,366.090236474631
"8068","USA",2018,1,9,75,369.313365762494
"8069","USA",2018,1,9,76,372.414461599706
"8070","USA",2018,1,9,77,375.182911608827
"8071","USA",2018,1,9,78,377.531241455433
"8072","USA",2018,1,9,79,379.383853472752
"8073","USA",2018,1,9,80,380.703164600854
"8074","USA",2018,1,9,81,381.401508357396
"8075","USA",2018,1,9,82,381.421408547812
"8076","USA",2018,1,9,83,380.218176591187
"8077","USA",2018,1,9,84,377.526007544976
"8078","USA",2018,1,9,85,372.358455973831
"8079","USA",2018,1,9,86,364.29763579634
"8080","USA",2018,1,9,87,352.325375138896
"8081","USA",2018,1,9,88,336.204544053036
"8082","USA",2018,1,9,89,315.369255494136
"8083","USA",2018,1,9,90,290.166727342022
"8084","USA",2018,1,9,91,261.084694755969
"8085","USA",2018,1,9,92,229.304052880776
"8086","USA",2018,1,9,93,196.520396310754
"8087","USA",2018,1,9,94,164.31863637039
"8088","USA",2018,1,9,95,134.290742280684
"8089","USA",2018,1,9,96,107.414996807825
"8090","USA",2018,1,9,97,84.3256413110115
"8091","USA",2018,1,9,98,65.1153125183798
"8092","USA",2018,1,9,99,49.6133462299791
"8093","USA",2018,1,9,100,37.399174207158
"8094","USA",2018,1,9,101,27.9674552291991
"8095","USA",2018,1,9,102,20.7997554853004
"8096","USA",2018,1,9,103,15.4067902277471
"8097","USA",2018,1,9,104,11.382871042211
"8098","USA",2018,1,9,105,8.39433313389354
"8099","USA",2018,1,9,106,6.18377158444062
"8100","USA",2018,1,9,107,4.55192047654201
"8101","USA",2018,1,9,108,3.34948087561895
"8102","USA",2018,1,9,109,2.46409448182162
"8103","USA",2018,1,9,110,1.81261382963716
"8104","USA",2018,1,10,0,50.1561662903882
"8105","USA",2018,1,10,1,41.8770178995852
"8106","USA",2018,1,10,2,35.0935190028976
"8107","USA",2018,1,10,3,29.5809283848512
"8108","USA",2018,1,10,4,25.1470820551592
"8109","USA",2018,1,10,5,21.6049395982882
"8110","USA",2018,1,10,6,18.7933010334889
"8111","USA",2018,1,10,7,16.5770152486255
"8112","USA",2018,1,10,8,14.841615752527
"8113","USA",2018,1,10,9,13.4992597407724
"8114","USA",2018,1,10,10,12.4772505646166
"8115","USA",2018,1,10,11,11.7228638652697
"8116","USA",2018,1,10,12,11.1927377684832
"8117","USA",2018,1,10,13,10.8567183900066
"8118","USA",2018,1,10,14,10.6904081217186
"8119","USA",2018,1,10,15,10.6767434656756
"8120","USA",2018,1,10,16,10.8038486270526
"8121","USA",2018,1,10,17,11.0620011039921
"8122","USA",2018,1,10,18,11.4479437090517
"8123","USA",2018,1,10,19,11.9564423550802
"8124","USA",2018,1,10,20,12.5885400064943
"8125","USA",2018,1,10,21,13.3392720592457
"8126","USA",2018,1,10,22,14.2122206922876
"8127","USA",2018,1,10,23,15.2024009779488
"8128","USA",2018,1,10,24,16.3146392572243
"8129","USA",2018,1,10,25,17.5444743322335
"8130","USA",2018,1,10,26,18.8968985305806
"8131","USA",2018,1,10,27,20.3680744165721
"8132","USA",2018,1,10,28,21.9627119022253
"8133","USA",2018,1,10,29,23.6781230482029
"8134","USA",2018,1,10,30,25.5198245663166
"8135","USA",2018,1,10,31,27.4897201176058
"8136","USA",2018,1,10,32,29.5956471111019
"8137","USA",2018,1,10,33,31.8467660688883
"8138","USA",2018,1,10,34,34.2562041334464
"8139","USA",2018,1,10,35,36.8460396882261
"8140","USA",2018,1,10,36,39.638159368727
"8141","USA",2018,1,10,37,42.672006891711
"8142","USA",2018,1,10,38,45.9816626924188
"8143","USA",2018,1,10,39,49.6258213176782
"8144","USA",2018,1,10,40,53.6561832019072
"8145","USA",2018,1,10,41,58.1575534192774
"8146","USA",2018,1,10,42,63.2039269418848
"8147","USA",2018,1,10,43,68.9010255394305
"8148","USA",2018,1,10,44,75.3492678616293
"8149","USA",2018,1,10,45,82.6701292291765
"8150","USA",2018,1,10,46,90.9926274666167
"8151","USA",2018,1,10,47,100.443761564009
"8152","USA",2018,1,10,48,111.175243478345
"8153","USA",2018,1,10,49,123.2900148152
"8154","USA",2018,1,10,50,136.938904841118
"8155","USA",2018,1,10,51,152.145026041697
"8156","USA",2018,1,10,52,169.017035843952
"8157","USA",2018,1,10,53,187.470566076996
"8158","USA",2018,1,10,54,207.522495229914
"8159","USA",2018,1,10,55,228.924586812603
"8160","USA",2018,1,10,56,251.553682435118
"8161","USA",2018,1,10,57,275.014372010933
"8162","USA",2018,1,10,58,299.048219870675
"8163","USA",2018,1,10,59,323.250741338584
"8164","USA",2018,1,10,60,347.304967081612
"8165","USA",2018,1,10,61,370.934778777137
"8166","USA",2018,1,10,62,393.85283474045
"8167","USA",2018,1,10,63,415.938714474306
"8168","USA",2018,1,10,64,436.987933617852
"8169","USA",2018,1,10,65,457.09997104517
"8170","USA",2018,1,10,66,476.193147553192
"8171","USA",2018,1,10,67,494.568276010297
"8172","USA",2018,1,10,68,512.264546152886
"8173","USA",2018,1,10,69,529.723878149862
"8174","USA",2018,1,10,70,547.082606586973
"8175","USA",2018,1,10,71,564.847266704523
"8176","USA",2018,1,10,72,583.207653991736
"8177","USA",2018,1,10,73,602.453688163805
"8178","USA",2018,1,10,74,622.715028170451
"8179","USA",2018,1,10,75,643.95062833896
"8180","USA",2018,1,10,76,666.172825033958
"8181","USA",2018,1,10,77,689.338636731805
"8182","USA",2018,1,10,78,713.470150069211
"8183","USA",2018,1,10,79,738.891155140533
"8184","USA",2018,1,10,80,765.802821558826
"8185","USA",2018,1,10,81,794.546294584928
"8186","USA",2018,1,10,82,825.31658693602
"8187","USA",2018,1,10,83,856.93718757966
"8188","USA",2018,1,10,84,888.690796097027
"8189","USA",2018,1,10,85,917.139905327268
"8190","USA",2018,1,10,86,940.094493351609
"8191","USA",2018,1,10,87,952.5771384348
"8192","USA",2018,1,10,88,951.672129757817
"8193","USA",2018,1,10,89,932.643361488354
"8194","USA",2018,1,10,90,893.898256016665
"8195","USA",2018,1,10,91,834.200786217531
"8196","USA",2018,1,10,92,755.893601085926
"8197","USA",2018,1,10,93,663.956113735035
"8198","USA",2018,1,10,94,564.714625723317
"8199","USA",2018,1,10,95,465.4489494174
"8200","USA",2018,1,10,96,371.980751348277
"8201","USA",2018,1,10,97,289.139871013911
"8202","USA",2018,1,10,98,219.119152963369
"8203","USA",2018,1,10,99,162.656240080972
"8204","USA",2018,1,10,100,118.741814188747
"8205","USA",2018,1,10,101,85.6201377505151
"8206","USA",2018,1,10,102,61.225945548428
"8207","USA",2018,1,10,103,43.5166426760156
"8208","USA",2018,1,10,104,30.8114904400556
"8209","USA",2018,1,10,105,21.7549639761381
"8210","USA",2018,1,10,106,15.3350675735132
"8211","USA",2018,1,10,107,10.7968606867708
"8212","USA",2018,1,10,108,7.59686925641669
"8213","USA",2018,1,10,109,5.34297853005248
"8214","USA",2018,1,10,110,3.75711527936511
"8215","USA",2018,1,11,0,44.5565230329088
"8216","USA",2018,1,11,1,38.8896225575239
"8217","USA",2018,1,11,2,34.0530072917932
"8218","USA",2018,1,11,3,29.9704063392296
"8219","USA",2018,1,11,4,26.5723428481309
"8220","USA",2018,1,11,5,23.775615097999
"8221","USA",2018,1,11,6,21.4998039446601
"8222","USA",2018,1,11,7,19.6731167120964
"8223","USA",2018,1,11,8,18.2276739814366
"8224","USA",2018,1,11,9,17.1107028954997
